4542912,杨武能,男,1938-04-03,中国,"[('少年维特的烦恼', '7.8', '20298'), ('纳尔齐斯与歌尔德蒙', '9.2', '2574'), ('茵梦湖', '8.4', '700'), ('浮士德', '9.0', '650'), ('悉达多', '9.0', '637'), ('阴谋与爱情', '8.2', '412')]"
4503809,王朔 Shuo Wang,男,1958-08-23,中国,"[('动物凶猛', '8.3', '18198'), ('看上去很美', '8.1', '12651'), ('一半是海水一半是火焰', '8.0', '10265'), ('致女儿书', '7.6', '7794'), ('过把瘾就死', '8.1', '6690'), ('我是你爸爸', '8.2', '5964')]"
4533115,郑克鲁,男,1939,中国,"[('不朽', '8.6', '10358'), ('茶花女', '8.1', '7614'), ('第二性Ⅰ', '8.7', '3376'), ('悲惨世界（上下）', '9.2', '2184'), ('第二性Ⅱ', '9.2', '1698'), ('基度山恩仇记', '9.3', '1481')]"
4504064,威廉·福克纳 William Faulkner,男,1897-09-25 至 1962-07-06,美国,"[('喧哗与骚动', '8.8', '3094'), ('献给爱米丽的一朵玫瑰花', '8.8', '857'), ('野棕榈', '8.5', '702'), ('八月之光', '8.5', '568'), ('我弥留之际', '8.9', '564'), ('押沙龙，押沙龙！', '9.1', '339')]"
4537266,东野圭吾 Keigo Higashino,男,1958-02-04,日本,"[('解忧杂货店', '8.6', '256403'), ('白夜行', '9.1', '200541'), ('嫌疑人X的献身', '8.9', '153574'), ('放学后', '7.6', '77178'), ('恶意', '8.4', '72409'), ('幻夜', '7.5', '42728')]"
4532740,威廉·戈尔丁 William Golding,男,1911-09-19 至 1993-06-19,英国,"[('蝇王', '8.3', '6250'), ('黑暗昭昭', '7.5', '100'), ('埃及纪行', '7.0', '44'), ('金字塔', '8.5', '44'), ('品彻·马丁', '7.8', '37'), ('启蒙之旅', '8.2', '34')]"
129110,朱海观,男,1908-01-01 至 1985-01-01,中国,"[('罪与罚', '8.8', '8463'), ('意大利简史：从古代到现在', '7.1', '14')]"
4521370,韩寒,男,1982-09-23,中国,"[('1988：我想和这个世界谈谈', '7.9', '121981'), ('三重门', '7.4', '96397'), ('长安乱', '7.4', '74141'), ('一座城池', '7.4', '52416'), ('他的国', '7.5', '50870'), ('零下一度', '7.2', '35906')]"
1070126,费奥多尔·陀思妥耶夫斯基 Fyodor Dostoyevsky,男,1821-11-11 至 1881-02-09,俄罗斯,"[('罪与罚', '8.8', '8463'), ('卡拉马佐夫兄弟', '9.4', '7531'), ('白痴', '8.9', '3677'), ('白夜', '8.1', '2463'), ('地下室手记', '9.1', '1805'), ('死屋手记', '9.1', '1298')]"
4544620,弗吉尼亚·伍尔夫 Virginia Woolf,女,1882-01-25 至 1941-03-28,英国,"[('到灯塔去', '8.6', '3558'), ('伍尔夫读书随笔', '8.4', '2269'), ('达洛卫夫人', '8.2', '1461'), ('奥兰多', '8.7', '1327'), ('一间自己的屋子', '8.1', '1312'), ('海浪', '9.0', '660')]"
1285662,阿摩司·奥兹 Amos Oz,男,1939-05-04,以色列,"[('爱与黑暗的故事', '8.7', '1164'), ('我的米海尔', '8.0', '524'), ('咏叹生死', '7.7', '376'), ('故事开始了', '8.3', '302'), ('一样的海', '8.4', '283'), ('乡村生活图景', '8.5', '279')]"
906089,托马斯·沃尔夫 Thomas Wolfe,男,1900-10-03 至 1938-09-15,美国,"[('天使望故乡', '8.6', '566'), ('一位美国小说家的自传', '8.2', '138'), ('时间与河流', '8.6', '83'), ('无处还乡', '7.1', '43'), ('托马斯·沃尔夫短篇小说选', '8.3', '36'), ('太阳与雨', '7.7', '32')]"
184609,杰克·凯鲁亚克 Jack Kerouac,男,1922-03-12 至 1969-10-21,美国,"[('在路上', '7.8', '38845'), ('达摩流浪者', '8.5', '6052'), ('垮掉的一代', '6.8', '3758'), ('孤独旅者', '7.7', '1248'), ('而河马被煮死在水槽里', '7.5', '1230'), ('巴黎之悟', '7.1', '868')]"
4505071,J·K·罗琳 J.K. Rowling,女,1965-07-31,英国,"[('哈利·波特与魔法石', '9.0', '88506'), ('哈利·波特与阿兹卡班的囚徒', '8.9', '74355'), ('哈利·波特与火焰杯', '9.0', '72063'), ('哈利·波特与密室', '8.9', '71946'), ('哈利·波特与混血王子', '8.8', '63109'), ('哈利·波特与凤凰社', '8.7', '59648')]"
1074740,珍妮特·温特森 Jeanette Winterson,女,1959-08-27,英国,"[('橘子不是唯一的水果', '7.7', '9603'), ('写在身体上', '8.2', '2404'), ('给樱桃以性别', '8.0', '1729'), ('守望灯塔', '8.6', '1668'), ('世界和其他地方', '7.5', '1218'), ('激情', '8.4', '1069')]"
4567485,鲍里斯·帕斯捷尔纳克 Boris Pasternak,男,1890-02-10 至 1960-05-30,俄罗斯,"[('日瓦戈医生', '8.6', '2753'), ('三诗人书简', '8.4', '626'), ('第二次诞生', '7.7', '193'), ('阿佩莱斯线条', '8.2', '141'), ('双子星座', '6.8', '139'), ('追寻', '8.4', '88')]"
4572325,张佩芬,女,1933,中国,"[('玻璃球游戏', '9.0', '1948'), ('悉达多', '8.9', '561'), ('法官和他的刽子手', '8.4', '449'), ('婚约', '8.5', '299'), ('迪伦马特小说集', '9.1', '212'), ('少年维特之烦恼', '7.9', '203')]"
4514004,斯蒂芬·茨威格 Stefan Zweig,男,1881-11-28 至 1942-02-22,奥地利,"[('一个陌生女人的来信', '8.7', '44689'), ('一个陌生女子的来信', '8.6', '22556'), ('人类的群星闪耀时', '8.7', '12995'), ('昨日的世界', '9.2', '6305'), ('象棋的故事', '9.0', '5278'), ('昨日之旅', '8.4', '2786')]"
4514008,张玉书,男,1934-01-01,中国,"[('一个陌生女人的来信', '8.7', '44689'), ('象棋的故事', '9.0', '5278'), ('昨日之旅', '8.4', '2786'), ('心灵的焦灼', '8.9', '2466'), ('斯·茨威格中短篇小说选', '9.1', '2274'), ('一个陌生女人的来信', '8.7', '1625')]"
320790,雷蒙德·卡佛 Raymond Carver,男,1938-01-01 至 1988-08-02,美国,"[('当我们谈论爱情时我们在谈论什么', '7.8', '32576'), ('大教堂', '8.5', '8526'), ('雷蒙德·卡佛短篇小说自选集', '8.6', '4423'), ('请你安静些，好吗？', '8.1', '1174'), ('火', '7.6', '982'), ('我们所有人', '8.4', '660')]"
4529909,南派三叔 Kennedy Xu,男,1982-02-20,中国,"[('盗墓笔记', '8.3', '63330'), ('盗墓笔记2', '8.2', '34529'), ('盗墓笔记3', '8.4', '30668'), ('盗墓笔记4', '8.4', '28451'), ('盗墓笔记6', '8.4', '24519'), ('盗墓笔记5', '8.4', '24314')]"
4543693,阿加莎·克里斯蒂 Agatha Christie,女,1890-09-15 至 1976-01-12,英国,"[('东方快车谋杀案', '9.0', '39390'), ('无人生还', '8.9', '35838'), ('尼罗河上的惨案', '8.7', '19319'), ('罗杰疑案', '8.9', '16640'), ('ABC谋杀案', '8.0', '10527'), ('阳光下的罪恶', '8.2', '9636')]"
4550366,简·奥斯汀 Jane Austen,女,1775-12-16 至 1817-07-18,英国,"[('傲慢与偏见', '8.8', '86595'), ('理智与情感', '7.9', '5003'), ('爱玛', '7.8', '3794'), ('劝导', '8.2', '1597'), ('曼斯菲尔德庄园', '7.8', '1565'), ('诺桑觉寺', '7.5', '1038')]"
1251669,桑德拉·希斯内罗丝 Sandra Cisneros,女,1954-12-20,美国,"[('芒果街上的小屋', '7.8', '44436'), ('拉拉的褐色披肩', '8.0', '301'), ('喊女溪', '7.8', '157'), ('芒果街，我自己的小屋', '8.7', '83')]"
344911,潘帕,男,1968,中国,"[('芒果街上的小屋', '7.8', '44436'), ('最初的爱情 最后的仪式', '8.0', '26423'), ('圣诞忆旧集', '8.6', '8898'), ('神谕之夜', '8.1', '2655'), ('沉溺', '7.7', '791')]"
4586460,肖铁,男,1979-08,中国,"[('大教堂', '8.5', '8526'), ('废墟的故事', '8.4', '282'), ('转校生', '7.6', '113'), ('成长的感觉', '9.0', '26'), ('坚硬的早春', '8.2', '13')]"
1384153,库尔特·冯内古特 Kurt Vonnegut,男,1922-11-11 至 2007-04-11,美国,"[('没有国家的人', '7.7', '2029'), ('囚鸟', '8.1', '1604'), ('五号屠场', '8.7', '1036'), ('猫的摇篮', '8.3', '966'), ('冠军早餐 囚鸟', '8.6', '807'), ('众生安眠', '8.1', '554')]"
4502037,林语堂 Yutang Lin,男,1895-10-10 至 1976-03-26,中国,"[('京华烟云', '8.5', '22745'), ('苏东坡传', '8.5', '11048'), ('人生不过如此', '7.8', '4074'), ('生活的艺术', '8.3', '3697'), ('吾国与吾民', '8.5', '3352'), ('风声鹤唳', '7.9', '1818')]"
4566665,保罗·柯艾略 Paulo Coelho,男,1947,巴西,"[('牧羊少年奇幻之旅', '8.6', '55300'), ('维罗妮卡决定去死', '8.2', '7083'), ('我坐在彼德拉河畔，哭泣', '7.9', '2327'), ('波多贝罗的女巫', '7.9', '1926'), ('朝圣', '8.2', '1215'), ('孤独的赢家', '7.6', '923')]"
501139,奥尔罕·帕慕克 Orhan Pamuk,男,1952-06-07,土耳其,"[('我的名字叫红', '7.8', '22121'), ('伊斯坦布尔', '8.4', '8498'), ('纯真博物馆', '8.1', '6261'), ('白色城堡', '7.7', '3553'), ('雪', '8.4', '2521'), ('我脑袋里的怪东西', '8.6', '2366')]"
4525432,欧内斯特·海明威 Ernest Hemingway,男,1899-07-21 至 1961-07-02,美国,"[('老人与海', '8.3', '55662'), ('流动的盛宴', '8.3', '4191'), ('乞力马扎罗的雪', '8.5', '3845'), ('丧钟为谁而鸣', '8.4', '2522'), ('太阳照常升起', '8.0', '2271'), ('乞力马扎罗的雪', '8.4', '2054')]"
4507666,欧·亨利 O. Henry,男,1862-09-11 至 1910-06-05,美国,"[('麦琪的礼物', '8.6', '29960'), ('欧·亨利短篇小说选', '8.8', '7480'), ('最后一片叶子', '8.9', '4015'), ('警察和赞美诗', '8.7', '490'), ('欧·亨利短篇小说集', '8.8', '429'), ('欧·亨利小说全集（全四卷）', '8.9', '312')]"
686964,雅歌塔·克里斯多夫 Agota Kristof,女,1935-10-30 至 2011-07-27,匈牙利,"[('恶童日记', '8.6', '12178'), ('二人证据', '8.5', '5561'), ('第三谎言', '8.6', '4568'), ('第三谎言', '9.0', '242')]"
4502363,林少华,男,1952,中国,"[('挪威的森林', '8.0', '189835'), ('海边的卡夫卡', '8.1', '62458'), ('且听风吟', '7.8', '42479'), ('世界尽头与冷酷仙境', '8.6', '25789'), ('国境以南 太阳以西', '8.3', '24382'), ('舞！舞！舞！', '8.3', '20325')]"
4502389,钱锺书 Zhongshu Qian,男,1910-11-21 至 1998-12-19,中国,"[('围城', '8.9', '193416'), ('人·兽·鬼', '8.7', '7900'), ('写在人生边上 人生边上的边上 石语', '8.9', '7096'), ('写在人生边上', '8.8', '5414'), ('宋诗选注', '8.8', '2241'), ('七缀集', '8.9', '1592')]"
4527477,青山七惠 Nanae Aoyama,女,1983-01-20,日本,"[('一个人的好天气', '7.6', '71857'), ('温柔的叹息', '7.7', '13709'), ('窗灯', '7.4', '9636'), ('碎片', '7.7', '4483'), ('离别之音', '7.8', '2624'), ('新娘', '7.7', '1593')]"
4513690,阿尔贝·加缪 Albert Camus,男,1913-11-07 至 1960-01-04,法国,"[('局外人', '9.0', '32058'), ('鼠疫', '8.5', '4981'), ('西西弗的神话', '8.8', '3950'), ('加缪文集', '9.1', '1874'), ('加缪全集 （小说卷）', '9.3', '1843'), ('置身于苦难与阳光之间', '8.6', '1121')]"
4539732,弗朗茨·卡夫卡 Franz Kafka,男,1883-07-03 至 1924-06-03,奥地利,"[('变形记', '8.4', '21939'), ('城堡', '8.4', '6358'), ('卡夫卡小说全集（全三册）', '9.0', '4619'), ('卡夫卡中短篇小说选', '8.8', '2852'), ('审判', '8.7', '1875'), ('世界文学文库', '8.8', '1172')]"
4508301,金庸 Louis Cha,男,1924-03-10,中国,"[('天龙八部', '9.1', '57192'), ('笑傲江湖（全四册）', '9.0', '50726'), ('神雕侠侣', '8.8', '46315'), ('射雕英雄传（全四册）', '8.9', '33168'), ('鹿鼎记（全五册）', '8.8', '27929'), ('倚天屠龙记(共四册)', '8.5', '25285')]"
573172,路内,男,1973-11-30,中国,"[('少年巴比伦', '8.6', '6498'), ('追随她的旅程', '8.5', '4963'), ('云中人', '7.7', '3027'), ('慈悲', '8.1', '2754'), ('花街往事', '8.6', '2044'), ('天使坠落在哪里', '8.0', '1415')]"
4502077,丰子恺,男,1898-11-09 至 1975-09-15,中国,"[('阿Q正传', '8.7', '30681'), ('源氏物语', '7.8', '14478'), ('梵高生活', '7.4', '1619'), ('活着本来单纯', '8.8', '1260'), ('缘缘堂随笔', '8.8', '1051'), ('不如归', '8.2', '812')]"
4503277,冯骥才,男,1942-02-09,中国,"[('俗世奇人', '8.6', '6538'), ('三寸金莲', '8.3', '975'), ('俗世奇人·贰', '7.4', '819'), ('巴黎，艺术至上', '8.7', '373'), ('巴黎，艺术至上', '8.2', '344'), ('倾听俄罗斯', '8.1', '273')]"
210132,君特·格拉斯 Günter Grass,男,1927-10-16 至 2015-04-13,德国,"[('铁皮鼓', '8.6', '3551'), ('剥洋葱', '8.4', '1085'), ('猫与鼠', '7.5', '409'), ('蟹行', '8.3', '178'), ('比目鱼', '8.3', '160'), ('狗年月', '8.2', '156')]"
4503676,杨绛 Jiang Yang,女,1911-07-17 至 2016-05-25,中国,"[('我们仨', '8.7', '81919'), ('洗澡', '8.2', '13056'), ('走到人生边上', '8.0', '10625'), ('干校六记', '8.6', '3356'), ('将饮茶', '8.9', '2349'), ('堂吉诃德（上下）', '8.7', '2264')]"
4551361,叶广芩,女,1948,中国,"[('采桑子', '9.0', '2756'), ('状元媒', '8.9', '1179'), ('豆汁记', '9.1', '864'), ('青木川', '7.9', '731'), ('逍遥津', '8.8', '523'), ('梦也何曾到谢桥', '8.7', '500')]"
1224710,叶广芩,女,1948,中国,"[('采桑子', '9.0', '2756')]"
4515898,雷蒙德·钱德勒 Raymond Chandler,男,1888-07-23 至 1959-03-26,美国,"[('漫长的告别', '8.1', '8747'), ('长眠不醒', '7.8', '2246'), ('再见，吾爱', '8.1', '1359'), ('高窗', '7.6', '1025'), ('湖底女人', '7.7', '976'), ('小妹妹', '7.7', '764')]"
4502506,鲁迅,男,1881-09-25 至 1936-10-19,中国,"[('呐喊', '8.8', '37622'), ('阿Q正传', '8.7', '30681'), ('朝花夕拾', '8.6', '22382'), ('狂人日记', '8.6', '20886'), ('彷徨', '8.9', '12104'), ('故事新编', '8.9', '5667')]"
4504028,罗曼·罗兰 Romain Rolland,男,1866-01-29 至 1944-12-30,法国,"[('约翰·克利斯朵夫', '8.7', '9194'), ('名人传', '8.0', '3198'), ('贝多芬传（插图珍藏本）', '8.7', '448'), ('米开朗琪罗传', '8.5', '321'), ('巨人三传', '8.8', '230'), ('傅译传记五种', '8.9', '211')]"
4523917,芥川龙之介 Ryūnosuke Akutagawa,男,1892-03-01 至 1927-07-24,日本,"[('罗生门', '8.6', '14855'), ('芥川龙之介全集', '9.3', '1248'), ('地狱变', '9.2', '1146'), ('河童', '8.6', '938'), ('诸神的微笑', '8.7', '802'), ('芥川龙之介精选集', '9.3', '716')]"
4505428,傅雷 Lei Fu,男,1908-04-07 至 1966-09-03,中国,"[('高老头', '8.0', '9438'), ('约翰·克利斯朵夫', '8.7', '9194'), ('傅雷家书', '8.7', '3840'), ('名人传', '8.0', '3198'), ('幸福之路', '8.9', '2637'), ('艺术哲学', '8.7', '1611')]"
4531299,严歌苓 Geling Yan,女,1958-11-16,美国,"[('陆犯焉识', '8.8', '20848'), ('小姨多鹤', '8.6', '16678'), ('金陵十三钗', '8.1', '10826'), ('芳华', '8.1', '10040'), ('第九个寡妇', '8.6', '8796'), ('一个女人的史诗', '8.3', '6669')]"
1358245,J·D·塞林格 J. D. Salinger,男,1919-01-01 至 2010-01-27,Jerome David Salinger,"[('九故事', '8.5', '5873'), ('弗兰妮与祖伊', '8.8', '2258'), ('抬高房梁，木匠们；西摩：小传', '8.7', '1331'), ('麦田守望者', '7.9', '917'), ('世界文学名著珍藏译本·世界文学名著全译本', '8.2', '114'), ('弗兰妮', '8.6', '48')]"
182223,杜鲁门·卡波特 Truman Capote,男,1924-09-30 至 1984-08-25,美国,"[('圣诞忆旧集', '8.6', '8898'), ('蒂凡尼的早餐', '8.1', '8631'), ('冷血', '8.5', '2610'), ('别的声音，别的房间', '8.0', '1779'), ('卡波蒂短篇小说全集', '7.8', '559'), ('草竖琴', '8.3', '552')]"
4513024,路遥,男,1949-12-03 至 1992-11-17,中国,"[('平凡的世界（全三部）', '9.0', '103384'), ('平凡的世界（全三册）', '9.2', '21693'), ('人生', '8.4', '17702'), ('早晨从中午开始', '9.0', '944'), ('路遥全集', '8.6', '495'), ('路遥精选集', '8.3', '308')]"
282866,胡安·鲁尔福 Juan Rulfo,男,1917-05-16 至 1986-01-07,墨西哥,"[('佩德罗·巴拉莫', '8.9', '1948'), ('佩德罗·巴拉莫', '9.0', '1811'), ('燃烧的原野', '8.6', '596'), ('燃烧的原野', '8.6', '530'), ('胡安·鲁尔福全集', '9.2', '294')]"
133360,马克斯·苏萨克 Markus Zusak,男,1975-06-23,澳大利亚,"[('偷书贼', '8.0', '24216'), ('传信人', '7.7', '1392'), ('偷书贼', '7.2', '12'), ('败犬', '7.0', '12')]"
150964,乙一 Otsuichi,男,1978-10-21,日本,"[('ZOO', '8.6', '24722'), ('夏天·烟火·我的尸体', '7.8', '15050'), ('暗黑童话', '8.2', '13299'), ('平面狗', '8.2', '10325'), ('Goth.斷掌事件', '8.6', '6379'), ('只有你聽到 Calling You', '8.7', '5026')]"
678941,顾漫 Man Gu,女,1981-10-21,中国,"[('何以笙箫默', '7.8', '119955'), ('微微一笑很倾城', '8.0', '78949'), ('杉杉来吃', '6.8', '11864'), ('骄阳似我', '7.9', '5991')]"
348079,约翰·福尔斯 John Fowles,男,1926-03-31 至 2005-11-05,英国,"[('法国中尉的女人', '8.0', '473'), ('收藏家', '8.0', '177'), ('巫术师', '8.3', '148')]"
4589371,约翰·伯格 John Berger,男,1926-11-05 至 2017-01-02,英国,"[('观看之道', '8.3', '2922'), ('我们在此相遇', '8.5', '1899'), ('另一种讲述的方式', '8.1', '1194'), ('约定', '8.7', '526'), ('抵抗的群体', '8.4', '456'), ('讲故事的人', '8.4', '438')]"
346897,陈安全,男,1942,中国,"[('斩首之邀', '8.1', '1129'), ('透明', '7.8', '794'), ('法国中尉的女人', '8.0', '473'), ('巫术师', '8.3', '148'), ('广告：艰难的说服', '7.9', '83'), ('英国文学的伟大传统（上）', '8.3', '56')]"
4545655,斯蒂格·拉森 Stieg Larsson,男,1954-08-15 至 2004-11-09,瑞典,"[('龙文身的女孩', '8.5', '9111'), ('玩火的女孩', '8.7', '4894'), ('直捣蜂窝的女孩', '9.1', '4006'), ('龙文身的女孩 上', '7.6', '30'), ('龙文身的女孩 下', '7.3', '27')]"
4542908,托马斯·曼 Thomas Mann,男,1875-06-06 至 1955-08-12,德国,"[('死于威尼斯', '8.3', '2619'), ('魔山', '8.4', '1858'), ('浮士德博士', '8.9', '333'), ('托马斯.曼文集-中短篇小说选', '8.6', '332'), ('布登勃洛克一家', '8.6', '315'), ('绿蒂在魏玛', '7.3', '140')]"
4503668,余华,男,1960-04-03,中国,"[('活着', '9.1', '138432'), ('许三观卖血记', '8.7', '64232'), ('兄弟（上）', '8.3', '58945'), ('兄弟（下）', '7.4', '37306'), ('第七天', '6.8', '29750'), ('在细雨中呼喊', '8.3', '14655')]"
4506326,安东尼·伯吉斯 Anthony Burgess,男,1917-02-25 至 1993-11-22,英国,"[('发条橙', '8.0', '7876'), ('发条橙 莫扎特与狼帮', '8.1', '1827'), ('莎士比亚', '8.6', '272'), ('海明威', '7.4', '63')]"
4540792,柳鸣九,男,1934-04,中国,"[('羊脂球', '8.1', '43869'), ('局外人', '9.0', '32058'), ('加缪全集 （小说卷）', '9.3', '1843'), ('羊脂球', '8.4', '831'), ('某种微笑', '7.9', '567'), ('加缪全集（全四册）', '9.3', '409')]"
291748,大卫·米切尔 David Mitchell,男,1969-01-12,英国,"[('云图', '8.3', '5739'), ('幽灵代笔', '8.2', '933'), ('格兰塔·不列颠', '7.6', '452'), ('九号梦', '8.6', '296'), ('雅各布·德佐特的千秋', '8.7', '249'), ('绿野黑天鹅', '7.7', '161')]"
1244358,劳伦斯·布洛克 Lawrence Block,男,1938-06-24,美国,"[('八百万种死法', '7.7', '6425'), ('酒店关门之后', '8.2', '1626'), ('父之罪', '8.0', '1600'), ('屠宰场之舞', '8.2', '1565'), ('别无选择的贼', '7.4', '1494'), ('繁花将尽', '8.4', '1381')]"
4511410,麦克·莫波格 Michael Morpurgo,男,1943,英国,"[('柑橘与柠檬啊', '8.1', '10648'), ('帆的孤独啊', '8.0', '357'), ('蝴蝶狮', '7.8', '244'), ('蝴蝶狮', '8.6', '74'), ('柑橘与柠檬啊', '8.4', '64'), ('奔向荒野', '9.1', '48')]"
916089,海莲·汉芙 Helene Hanff,女,1916-04-15 至 1997-04-09,美国,"[('查令十字街84号', '8.3', '25701')]"
4559716,田中芳树,男,1952,日本,"[('银河英雄传说', '9.3', '4843'), ('银河英雄传说VOL.2 野望篇', '9.2', '1883'), ('银河英雄传说VOL.3 雌伏篇', '9.2', '1626'), ('银河英雄传说VOL.4：策谋篇', '9.3', '1468'), ('银河英雄传说VOL.5 风云篇', '9.4', '1445'), ('银河英雄传说VOL.6 飞翔篇', '9.2', '1298')]"
149790,天下霸唱,男,1978-09-25,中国,"[('鬼吹灯之精绝古城', '8.1', '40183'), ('鬼吹灯之云南虫谷', '8.0', '26674'), ('鬼吹灯之龙岭迷窟', '7.8', '24587'), ('鬼吹灯之昆仑神宫', '7.9', '21551'), ('鬼吹灯Ⅱ之一·黄皮子坟', '7.7', '14720'), ('鬼吹灯Ⅱ之二·南海归墟', '7.6', '11798')]"
874871,理查德·耶茨 Richard Yates,男,1926-02-03 至 1992-11-07,美国,"[('十一种孤独', '8.2', '14287'), ('革命之路', '8.7', '2600'), ('复活节游行', '8.6', '1649'), ('恋爱中的骗子', '7.9', '1376'), ('年轻的心在哭泣', '8.3', '1103'), ('好学校', '7.5', '218')]"
152177,谷崎润一郎 Jun'ichirō Tanizaki,男,1886-07-24 至 1965-07-30,日本,"[('阴翳礼赞', '8.5', '3700'), ('细雪', '8.5', '2330'), ('春琴抄', '8.3', '1748'), ('卍', '7.5', '1599'), ('钥匙', '7.6', '1581'), ('疯癫老人日记', '7.6', '1190')]"
301893,保罗·奥斯特 Paul Auster,男,1947-02-03,美国,"[('幻影书', '8.4', '3904'), ('孤独及其所创造的', '8.3', '3268'), ('纽约三部曲', '7.8', '3022'), ('神谕之夜', '8.1', '2655'), ('红色笔记本', '7.6', '2216'), ('布鲁克林的荒唐事', '8.2', '1832')]"
199063,石一枫,男,1979,中国,"[('猜火车', '8.4', '3665'), ('红旗下的果儿', '8.0', '515'), ('b小调旧时光', '7.2', '122'), ('世间已无陈金芳', '8.0', '119'), ('我在路上的时候最爱你', '7.7', '113'), ('我妹', '8.8', '110')]"
246961,辛夷坞 Yiwu Xin,女,1981-08-04,中国,"[('致我们终将逝去的青春', '7.8', '81870'), ('原来你还在这里', '7.6', '38426'), ('我在回忆里等你', '7.6', '20433'), ('许我向你看', '7.7', '18607'), ('山月不知心底事', '7.6', '18063'), ('我们', '7.1', '12158')]"
4510362,苏童,男,1963-01-23,中国,"[('妻妾成群', '8.2', '19977'), ('我的帝王生涯', '8.2', '6606'), ('米', '7.8', '4700'), ('红粉', '8.0', '4537'), ('碧奴', '6.6', '4275'), ('黄雀记', '7.3', '3706')]"
4508211,郭敬明,男,1983-06-06,中国,"[('梦里花落知多少', '7.1', '147827'), ('幻城', '7.0', '91044'), ('悲伤逆流成河', '6.2', '85574'), ('1995-2005夏至未至', '7.3', '68793'), ('小时代1.0折纸时代', '6.5', '60946'), ('左手倒影，右手年华。', '6.7', '38044')]"
242214,赫尔曼·麦尔维尔 Herman Melville,男,1819-08-01 至 1891-09-28,美国,"[('白鲸', '8.1', '1555'), ('水手比利·巴德', '8.1', '189'), ('泰比', '6.8', '19')]"
4540899,马里奥·巴尔加斯·略萨 Mario Vargas Llosa,男,1936-03-28,秘鲁,"[('城市与狗', '8.6', '1239'), ('给青年小说家的信', '8.4', '709'), ('公羊的节日', '8.7', '634'), ('绿房子', '8.2', '622'), ('潘达雷昂上尉与劳军女郎', '8.5', '581'), ('天堂在另外那个街角', '8.3', '572')]"
189491,桐华,女,1980-10-18,任海燕,"[('步步惊心', '8.1', '35205'), ('那些回不去的年少时光', '8.5', '28660'), ('大漠谣', '7.8', '21538'), ('云中歌1', '8.1', '18282'), ('那些回不去的年少时光·终场', '8.7', '14925'), ('被时光掩埋的秘密', '7.2', '14275')]"
4511107,列夫·托尔斯泰 Leo Tolstoy,男,1828-09-09 至 1910-11-20,俄罗斯,[]
281031,居伊·德·莫泊桑 Guy de Maupassant,男,1850-08-05 至 1893-07-06,法国,[]
4502438,安妮宝贝（庆山）,女,1974-07-11,中国,"[('莲花', '8.0', '78141'), ('素年锦时', '7.8', '52072'), ('彼岸花', '7.8', '48682'), ('八月未央', '7.5', '48339'), ('清醒纪', '7.9', '45096'), ('告别薇安', '7.5', '37513')]"
4526460,太宰治 Osamu Dazai,男,1909-06-19 至 1948-06-13,日本,"[('人间失格', '8.3', '45022'), ('斜阳', '8.6', '5004'), ('奔跑吧！梅勒斯', '8.4', '2197'), ('女生徒', '8.5', '2136'), ('人间失格', '8.4', '1890'), ('御伽草纸', '8.6', '1583')]"
291796,萨拉·沃特斯 Sarah Waters,女,1966-07-21,英国,"[('荆棘之城', '8.6', '3673'), ('轻舔丝绒', '8.2', '2095'), ('半身', '7.9', '996'), ('小小陌生人', '7.6', '750'), ('格兰塔·不列颠', '7.6', '452'), ('The Night Watch', '8.4', '69')]"
121076,铃木光司 Koji Suzuki,男,1957-05-13,日本,"[('午夜凶铃', '8.3', '3635'), ('午夜凶铃2：复活之路', '7.8', '2077'), ('午夜凶铃3：永生不死', '7.4', '1805'), ('午夜凶铃4：贞相大白', '7.1', '1617'), ('光射之海', '7.0', '839'), ('暗水幽灵', '7.9', '738')]"
4561169,三浦紫苑 Shiwon Miura,女,1976-09-23,日本,"[('多田便利屋', '8.2', '6797'), ('强风吹拂', '9.0', '3090'), ('编舟记', '8.5', '2409'), ('真幌站前番外地', '8.3', '1107'), ('假如岁月足够长', '8.2', '872'), ('真幌站前狂骚曲', '8.6', '859')]"
4524890,查尔斯·狄更斯 Charles Dickens,男,1812-02-07 至 1870-06-09,英国,"[('雾都孤儿', '8.1', '16703'), ('双城记', '8.3', '13853'), ('大卫·科波菲尔（上下）', '8.3', '4315'), ('远大前程', '8.4', '3212'), ('圣诞欢歌', '7.9', '597'), ('艰难时世', '8.0', '289')]"
4523935,弗·司各特·菲茨杰拉德 F. Scott Fitzgerald,男,1896-09-24 至 1940-12-21,美国,"[('了不起的盖茨比', '8.3', '37564'), ('那些忧伤的年轻人', '8.3', '2408'), ('返老还童', '7.8', '1714'), ('夜色温柔', '8.0', '1341'), ('了不起的盖茨比 夜色温柔', '8.4', '1250'), ('爵士时代的故事', '8.4', '685')]"
261504,玛丽·瑞瑙特 Mary Renault,女,1905-09-04,英国,"[('波斯少年', '8.6', '2398'), ('天堂之火', '8.6', '431'), ('葬礼竞技会', '8.7', '192')]"
4507834,郭宏安,男,1943,中国,"[('红与黑', '8.2', '25562'), ('局外人', '8.9', '10079'), ('恶之花', '8.6', '2958'), ('雅克和他的主人', '7.8', '2278'), ('加缪文集', '9.1', '1874'), ('局外人 鼠疫', '9.0', '1584')]"
